This file was generated by MCCTexturePackDumper.
Name                            	  Format	Size    	Offset  
H3MP_ORBITAL                    	    DXT1	0x62C0    	0x13B62D0 
H3MP_RATSNEST                   	    DXT1	0x62C0    	0x13BC590 
H3MP_SANDBOX                    	    DXT1	0x62C0    	0x13C2850 
H3MP_SANDTRAP                   	    DXT1	0x62C0    	0x13C8B10 
H3MP_SNOWBOUND                  	    DXT1	0x62C0    	0x13CEDD0 
H3MP_STANDOFF                   	    DXT1	0x62C0    	0x13D5090 
H3MP_THEPIT                     	    DXT1	0x62C0    	0x13DB350 
H3MP_VALHALLA                   	    DXT1	0x62C0    	0x13E1610 
H3MP_S3D_EDGE                   	    DXT1	0x62C0    	0x13E78D0 
H3MP_S3D_WATERFALL              	    DXT1	0x62C0    	0x13EDB90 
H3MP_ASSEMBLY_LARGE             	    DXT1	0x17CF8   	0x13F3E50 
H3MP_AVALANCHE_LARGE            	    DXT1	0x17CF8   	0x140BB50 
H3MP_BLACKOUT_LARGE             	    DXT1	0x17CF8   	0x1423850 
H3MP_CITADEL_LARGE              	    DXT1	0x17CF8   	0x143B550 
H3MP_COLDSTORAGE_LARGE          	    DXT1	0x17CF8   	0x1453250 
H3MP_CONSTRUCT_LARGE            	    DXT1	0x17CF8   	0x146AF50 
H3MP_EPITAPH_LARGE              	    DXT1	0x17CF8   	0x1482C50 
H3MP_FOUNDRY_LARGE              	    DXT1	0x17CF8   	0x149A950 
H3MP_GHOSTTOWN_LARGE            	    DXT1	0x17CF8   	0x14B2650 
H3MP_GUARDIAN_LARGE             	    DXT1	0x17CF8   	0x14CA350 
H3MP_HERETIC_LARGE              	    DXT1	0x17CF8   	0x14E2050 
H3MP_HIGHGROUND_LARGE           	    DXT1	0x17CF8   	0x14F9D50 
H3MP_ISOLATION_LARGE            	    DXT1	0x17CF8   	0x1511A50 
H3MP_LASTRESORT_LARGE           	    DXT1	0x17CF8   	0x1529750 
H3MP_LONGSHORE_LARGE            	    DXT1	0x17CF8   	0x1541450 
H3MP_NARROWS_LARGE              	    DXT1	0x17CF8   	0x1559150 
H3MP_ORBITAL_LARGE              	    DXT1	0x17CF8   	0x1570E50 
H3MP_RATSNEST_LARGE             	    DXT1	0x17CF8   	0x1588B50 
H3MP_SANDBOX_LARGE              	    DXT1	0x17CF8   	0x15A0850 
H3MP_SANDTRAP_LARGE             	    DXT1	0x17CF8   	0x15B8550 
H3MP_SNOWBOUND_LARGE            	    DXT1	0x17CF8   	0x15D0250 
H3MP_STANDOFF_LARGE             	    DXT1	0x17CF8   	0x15E7F50 
H3MP_THEPIT_LARGE               	    DXT1	0x17CF8   	0x15FFC50 
H3MP_VALHALLA_LARGE             	    DXT1	0x17CF8   	0x1617950 
H3MP_S3D_EDGE_LARGE             	    DXT1	0x17CF8   	0x162F650 
H3MP_S3D_WATERFALL_LARGE        	    DXT1	0x17CF8   	0x1647350 
HREACHMP_PLACEHOLDER            	    DXT1	0x62C0    	0x165F050 
HREACHMP_PLACEHOLDER_LARGE      	    DXT1	0x17CF8   	0x1665310 
H4MP_ABANDON                    	    DXT1	0x62C0    	0x167D010 
H4MP_ADRIFT                     	    DXT1	0x62C0    	0x16832D0 
H4MP_COMPLEX                    	    DXT1	0x62C0    	0x1689590 
H4MP_DAYBREAK                   	    DXT1	0x62C0    	0x168F850 
H4MP_EROSION                    	    DXT1	0x62C0    	0x1695B10 
H4MP_EXILE                      	    DXT1	0x62C0    	0x169BDD0 
H4MP_FORGEISLAND                	    DXT1	0x62C0    	0x16A2090 
H4MP_HARVEST                    	    DXT1	0x62C0    	0x16A8350 
H4MP_HAVEN                      	    DXT1	0x62C0    	0x16AE610 
H4MP_IMPACT                     	    DXT1	0x62C0    	0x16B48D0 
H4MP_LANDFALL                   	    DXT1	0x62C0    	0x16BAB90 
H4MP_LONGBOW                    	    DXT1	0x62C0    	0x16C0E50 
H4MP_MELTDOWN                   	    DXT1	0x62C0    	0x16C7110 
H4MP_MONOLITH                   	    DXT1	0x62C0    	0x16CD3D0 
H4MP_OUTCAST                    	    DXT1	0x62C0    	0x16D3690 
H4MP_PERDITION                  	    DXT1	0x62C0    	0x16D9950 
H4MP_PITFALL                    	    DXT1	0x62C0    	0x16DFC10 
H4MP_RAGNAROK                   	    DXT1	0x62C0    	0x16E5ED0 
H4MP_RAVINE                     	    DXT1	0x62C0    	0x16EC190 
H4MP_SHATTER                    	    DXT1	0x62C0    	0x16F2450 
H4MP_SKYLINE                    	    DXT1	0x62C0    	0x16F8710 
H4MP_SOLACE                     	    DXT1	0x62C0    	0x16FE9D0 
H4MP_VERTIGO                    	    DXT1	0x62C0    	0x1704C90 
H4MP_VORTEX                     	    DXT1	0x62C0    	0x170AF50 
H4MP_WRECKAGE                   	    DXT1	0x62C0    	0x1711210 
H4MP_ABANDON_LARGE              	    DXT1	0x17CF8   	0x17174D0 
H4MP_ADRIFT_LARGE               	    DXT1	0x17CF8   	0x172F1D0 
H4MP_COMPLEX_LARGE              	    DXT1	0x17CF8   	0x1746ED0 
H4MP_DAYBREAK_LARGE             	    DXT1	0x17CF8   	0x175EBD0 
H4MP_EROSION_LARGE              	    DXT1	0x17CF8   	0x17768D0 
H4MP_EXILE_LARGE                	    DXT1	0x17CF8   	0x178E5D0 
H4MP_FORGEISLAND_LARGE          	    DXT1	0x17CF8   	0x17A62D0 
H4MP_HARVEST_LARGE              	    DXT1	0x17CF8   	0x17BDFD0 
H4MP_HAVEN_LARGE                	    DXT1	0x17CF8   	0x17D5CD0 
H4MP_IMPACT_LARGE               	    DXT1	0x17CF8   	0x17ED9D0 
H4MP_LANDFALL_LARGE             	    DXT1	0x17CF8   	0x18056D0 
H4MP_LONGBOW_LARGE              	    DXT1	0x17CF8   	0x181D3D0 
H4MP_MELTDOWN_LARGE             	    DXT1	0x17CF8   	0x18350D0 
H4MP_MONOLITH_LARGE             	    DXT1	0x17CF8   	0x184CDD0 
H4MP_OUTCAST_LARGE              	    DXT1	0x17CF8   	0x1864AD0 
H4MP_PERDITION_LARGE            	    DXT1	0x17CF8   	0x187C7D0 
H4MP_PITFALL_LARGE              	    DXT1	0x17CF8   	0x18944D0 
H4MP_RAGNAROK_LARGE             	    DXT1	0x17CF8   	0x18AC1D0 
H4MP_RAVINE_LARGE               	    DXT1	0x17CF8   	0x18C3ED0 
H4MP_SHATTER_LARGE              	    DXT1	0x17CF8   	0x18DBBD0 
H4MP_SKYLINE_LARGE              	    DXT1	0x17CF8   	0x18F38D0 
H4MP_SOLACE_LARGE               	    DXT1	0x17CF8   	0x190B5D0 
H4MP_VERTIGO_LARGE              	    DXT1	0x17CF8   	0x19232D0 
H4MP_VORTEX_LARGE               	    DXT1	0x17CF8   	0x193AFD0 
H4MP_WRECKAGE_LARGE             	    DXT1	0x17CF8   	0x1952CD0 
SPARTANOPS_EPI_01_MISSION_01    	    DXT1	0x62C0    	0x196A9D0 
SPARTANOPS_EPI_01_MISSION_02    	    DXT1	0x62C0    	0x1970C90 
SPARTANOPS_EPI_01_MISSION_03    	    DXT1	0x62C0    	0x1976F50 
SPARTANOPS_EPI_01_MISSION_04    	    DXT1	0x62C0    	0x197D210 
SPARTANOPS_EPI_01_MISSION_05    	    DXT1	0x62C0    	0x19834D0 
SPARTANOPS_EPI_02_MISSION_01    	    DXT1	0x62C0    	0x1989790 
SPARTANOPS_EPI_02_MISSION_02    	    DXT1	0x62C0    	0x198FA50 
SPARTANOPS_EPI_02_MISSION_03    	    DXT1	0x62C0    	0x1995D10 
SPARTANOPS_EPI_02_MISSION_04    	    DXT1	0x62C0    	0x199BFD0 
SPARTANOPS_EPI_02_MISSION_05    	    DXT1	0x62C0    	0x19A2290 
SPARTANOPS_EPI_03_MISSION_01    	    DXT1	0x62C0    	0x19A8550 
SPARTANOPS_EPI_03_MISSION_02    	    DXT1	0x62C0    	0x19AE810 
SPARTANOPS_EPI_03_MISSION_03    	    DXT1	0x62C0    	0x19B4AD0 
SPARTANOPS_EPI_03_MISSION_04    	    DXT1	0x62C0    	0x19BAD90 
SPARTANOPS_EPI_03_MISSION_05    	    DXT1	0x62C0    	0x19C1050 
SPARTANOPS_EPI_04_MISSION_01    	    DXT1	0x62C0    	0x19C7310 
SPARTANOPS_EPI_04_MISSION_02    	    DXT1	0x62C0    	0x19CD5D0 
SPARTANOPS_EPI_04_MISSION_03    	    DXT1	0x62C0    	0x19D3890 
SPARTANOPS_EPI_04_MISSION_04    	    DXT1	0x62C0    	0x19D9B50 
SPARTANOPS_EPI_04_MISSION_05    	    DXT1	0x62C0    	0x19DFE10 
SPARTANOPS_EPI_05_MISSION_01    	    DXT1	0x62C0    	0x19E60D0 
SPARTANOPS_EPI_05_MISSION_02    	    DXT1	0x62C0    	0x19EC390 
SPARTANOPS_EPI_05_MISSION_03    	    DXT1	0x62C0    	0x19F2650 
SPARTANOPS_EPI_05_MISSION_04    	    DXT1	0x62C0    	0x19F8910 
SPARTANOPS_EPI_05_MISSION_05    	    DXT1	0x62C0    	0x19FEBD0 
SPARTANOPS_EPI_06_MISSION_01    	    DXT1	0x62C0    	0x1A04E90 
SPARTANOPS_EPI_06_MISSION_02    	    DXT1	0x62C0    	0x1A0B150 
SPARTANOPS_EPI_06_MISSION_03    	    DXT1	0x62C0    	0x1A11410 
SPARTANOPS_EPI_06_MISSION_04    	    DXT1	0x62C0    	0x1A176D0 
SPARTANOPS_EPI_06_MISSION_05    	    DXT1	0x62C0    	0x1A1D990 
SPARTANOPS_EPI_07_MISSION_01    	    DXT1	0x62C0    	0x1A23C50 
SPARTANOPS_EPI_07_MISSION_02    	    DXT1	0x62C0    	0x1A29F10 
SPARTANOPS_EPI_07_MISSION_03    	    DXT1	0x62C0    	0x1A301D0 
SPARTANOPS_EPI_07_MISSION_04    	    DXT1	0x62C0    	0x1A36490 
SPARTANOPS_EPI_07_MISSION_05    	    DXT1	0x62C0    	0x1A3C750 
SPARTANOPS_EPI_08_MISSION_01    	    DXT1	0x62C0    	0x1A42A10 
SPARTANOPS_EPI_08_MISSION_02    	    DXT1	0x62C0    	0x1A48CD0 
SPARTANOPS_EPI_08_MISSION_03    	    DXT1	0x62C0    	0x1A4EF90 
SPARTANOPS_EPI_08_MISSION_04    	    DXT1	0x62C0    	0x1A55250 
SPARTANOPS_EPI_08_MISSION_05    	    DXT1	0x62C0    	0x1A5B510 
SPARTANOPS_EPI_09_MISSION_01    	    DXT1	0x62C0    	0x1A617D0 
SPARTANOPS_EPI_09_MISSION_02    	    DXT1	0x62C0    	0x1A67A90 
SPARTANOPS_EPI_09_MISSION_03    	    DXT1	0x62C0    	0x1A6DD50 
SPARTANOPS_EPI_09_MISSION_04    	    DXT1	0x62C0    	0x1A74010 
SPARTANOPS_EPI_09_MISSION_05    	    DXT1	0x62C0    	0x1A7A2D0 
SPARTANOPS_EPI_10_MISSION_01    	    DXT1	0x62C0    	0x1A80590 
SPARTANOPS_EPI_10_MISSION_02    	    DXT1	0x62C0    	0x1A86850 
SPARTANOPS_EPI_10_MISSION_03    	    DXT1	0x62C0    	0x1A8CB10 
SPARTANOPS_EPI_10_MISSION_04    	    DXT1	0x62C0    	0x1A92DD0 
SPARTANOPS_EPI_10_MISSION_05    	    DXT1	0x62C0    	0x1A99090 
SPARTANOPS_EPI_01_MISSION_01_LAR	    DXT1	0x17CF8   	0x1A9F350 
SPARTANOPS_EPI_01_MISSION_02_LAR	    DXT1	0x17CF8   	0x1AB7050 
SPARTANOPS_EPI_01_MISSION_03_LAR	    DXT1	0x17CF8   	0x1ACED50 
SPARTANOPS_EPI_01_MISSION_04_LAR	    DXT1	0x17CF8   	0x1AE6A50 
SPARTANOPS_EPI_01_MISSION_05_LAR	    DXT1	0x17CF8   	0x1AFE750 
SPARTANOPS_EPI_02_MISSION_01_LAR	    DXT1	0x17CF8   	0x1B16450 
SPARTANOPS_EPI_02_MISSION_02_LAR	    DXT1	0x17CF8   	0x1B2E150 
SPARTANOPS_EPI_02_MISSION_03_LAR	    DXT1	0x17CF8   	0x1B45E50 
SPARTANOPS_EPI_02_MISSION_04_LAR	    DXT1	0x17CF8   	0x1B5DB50 
SPARTANOPS_EPI_02_MISSION_05_LAR	    DXT1	0x17CF8   	0x1B75850 
SPARTANOPS_EPI_03_MISSION_01_LAR	    DXT1	0x17CF8   	0x1B8D550 
SPARTANOPS_EPI_03_MISSION_02_LAR	    DXT1	0x17CF8   	0x1BA5250 
SPARTANOPS_EPI_03_MISSION_03_LAR	    DXT1	0x17CF8   	0x1BBCF50 
SPARTANOPS_EPI_03_MISSION_04_LAR	    DXT1	0x17CF8   	0x1BD4C50 
SPARTANOPS_EPI_03_MISSION_05_LAR	    DXT1	0x17CF8   	0x1BEC950 
SPARTANOPS_EPI_04_MISSION_01_LAR	    DXT1	0x17CF8   	0x1C04650 
SPARTANOPS_EPI_04_MISSION_02_LAR	    DXT1	0x17CF8   	0x1C1C350 
SPARTANOPS_EPI_04_MISSION_03_LAR	    DXT1	0x17CF8   	0x1C34050 
SPARTANOPS_EPI_04_MISSION_04_LAR	    DXT1	0x17CF8   	0x1C4BD50 
SPARTANOPS_EPI_04_MISSION_05_LAR	    DXT1	0x17CF8   	0x1C63A50 
SPARTANOPS_EPI_05_MISSION_01_LAR	    DXT1	0x17CF8   	0x1C7B750 
SPARTANOPS_EPI_05_MISSION_02_LAR	    DXT1	0x17CF8   	0x1C93450 
SPARTANOPS_EPI_05_MISSION_03_LAR	    DXT1	0x17CF8   	0x1CAB150 
SPARTANOPS_EPI_05_MISSION_04_LAR	    DXT1	0x17CF8   	0x1CC2E50 
SPARTANOPS_EPI_05_MISSION_05_LAR	    DXT1	0x17CF8   	0x1CDAB50 
SPARTANOPS_EPI_06_MISSION_01_LAR	    DXT1	0x17CF8   	0x1CF2850 
SPARTANOPS_EPI_06_MISSION_02_LAR	    DXT1	0x17CF8   	0x1D0A550 
SPARTANOPS_EPI_06_MISSION_03_LAR	    DXT1	0x17CF8   	0x1D22250 
SPARTANOPS_EPI_06_MISSION_04_LAR	    DXT1	0x17CF8   	0x1D39F50 
SPARTANOPS_EPI_06_MISSION_05_LAR	    DXT1	0x17CF8   	0x1D51C50 
SPARTANOPS_EPI_07_MISSION_01_LAR	    DXT1	0x17CF8   	0x1D69950 
SPARTANOPS_EPI_07_MISSION_02_LAR	    DXT1	0x17CF8   	0x1D81650 
SPARTANOPS_EPI_07_MISSION_03_LAR	    DXT1	0x17CF8   	0x1D99350 
SPARTANOPS_EPI_07_MISSION_04_LAR	    DXT1	0x17CF8   	0x1DB1050 
SPARTANOPS_EPI_07_MISSION_05_LAR	    DXT1	0x17CF8   	0x1DC8D50 
SPARTANOPS_EPI_08_MISSION_01_LAR	    DXT1	0x17CF8   	0x1DE0A50 
SPARTANOPS_EPI_08_MISSION_02_LAR	    DXT1	0x17CF8   	0x1DF8750 
SPARTANOPS_EPI_08_MISSION_03_LAR	    DXT1	0x17CF8   	0x1E10450 
SPARTANOPS_EPI_08_MISSION_04_LAR	    DXT1	0x17CF8   	0x1E28150 
SPARTANOPS_EPI_08_MISSION_05_LAR	    DXT1	0x17CF8   	0x1E3FE50 
SPARTANOPS_EPI_09_MISSION_01_LAR	    DXT1	0x17CF8   	0x1E57B50 
SPARTANOPS_EPI_09_MISSION_02_LAR	    DXT1	0x17CF8   	0x1E6F850 
SPARTANOPS_EPI_09_MISSION_03_LAR	    DXT1	0x17CF8   	0x1E87550 
SPARTANOPS_EPI_09_MISSION_04_LAR	    DXT1	0x17CF8   	0x1E9F250 
SPARTANOPS_EPI_09_MISSION_05_LAR	    DXT1	0x17CF8   	0x1EB6F50 
SPARTANOPS_EPI_10_MISSION_01_LAR	    DXT1	0x17CF8   	0x1ECEC50 
SPARTANOPS_EPI_10_MISSION_02_LAR	    DXT1	0x17CF8   	0x1EE6950 
SPARTANOPS_EPI_10_MISSION_03_LAR	    DXT1	0x17CF8   	0x1EFE650 
SPARTANOPS_EPI_10_MISSION_04_LAR	    DXT1	0x17CF8   	0x1F16350 
SPARTANOPS_EPI_10_MISSION_05_LAR	    DXT1	0x17CF8   	0x1F2E050 
